Date,DayOfWeek,BusCommuters,Rail,Total
06/18/2013,W,975403,701224,1676627
06/19/2013,W,990561,718139,1708700
06/20/2013,W,974707,724184,1698891
06/21/2013,W,917934,724999,1642933
06/22/2013,A,633702,488805,1122507
06/23/2013,U,479321,394460,873781
06/24/2013,W,920436,699721,1620157
06/25/2013,W,888128,694726,1582854
06/26/2013,W,866326,690875,1557201
06/27/2013,W,913619,723050,1636669
06/28/2013,W,898642,894811,1793453
06/29/2013,A,620304,463716,1084020
06/30/2013,U,488073,543707,1031780
07/01/2013,W,946062,681252,1627314
07/02/2013,W,911309,677994,1589303
07/03/2013,W,945848,693445,1639293
07/04/2013,U,525424,407174,932598
07/05/2013,W,806355,592583,1398938
07/06/2013,A,619632,463509,1083141
07/07/2013,U,467091,354565,821656
07/08/2013,W,863581,664506,1528087
07/09/2013,W,928137,708853,1636990
07/10/2013,W,961940,756010,1717950
07/11/2013,W,958922,787568,1746490
07/12/2013,W,928925,802562,1731487
07/13/2013,A,662483,565833,1228316
07/14/2013,U,487170,413355,900525
07/15/2013,W,904464,683553,1588017
07/16/2013,W,924281,695896,1620177
07/17/2013,W,922657,706991,1629648
07/18/2013,W,904388,720245,1624633
07/19/2013,W,897959,775821,1673780
07/20/2013,A,646339,546852,1193191
07/21/2013,U,469900,410606,880506
07/22/2013,W,903084,709718,1612802
07/23/2013,W,919858,720357,1640215
07/24/2013,W,928256,713067,1641323
07/25/2013,W,919260,715876,1635136
07/26/2013,W,890066,688728,1578794
07/27/2013,A,614357,461775,1076132
07/28/2013,U,455742,371125,826867
07/29/2013,W,894999,693570,1588569
07/30/2013,W,894122,713697,1607819
07/31/2013,W,898783,707557,1606340
08/01/2013,W,950707,753887,1704594
08/02/2013,W,918087,795020,1713107
08/03/2013,A,667710,574621,1242331
08/04/2013,U,475029,462380,937409
08/05/2013,W,885007,688747,1573754
08/06/2013,W,914261,698763,1613024
08/07/2013,W,898114,694946,1593060
08/08/2013,W,912994,702001,1614995
08/09/2013,W,906417,711160,1617577
08/10/2013,A,642566,493210,1135776
08/11/2013,U,459030,365118,824148
08/12/2013,W,848703,684985,1533688
08/13/2013,W,883243,712564,1595807
08/14/2013,W,882740,717664,1600404
08/15/2013,W,877526,705604,1583130
08/16/2013,W,890423,730276,1620699
08/17/2013,A,634078,506124,1140202
08/18/2013,U,472515,384202,856717
08/19/2013,W,859701,671949,1531650
08/20/2013,W,894283,699558,1593841
08/21/2013,W,894827,704103,1598930
08/22/2013,W,855068,697777,1552845
08/23/2013,W,932928,715975,1648903
08/24/2013,A,632311,465546,1097857
08/25/2013,U,463843,353352,817195
08/26/2013,W,1020173,696403,1716576
08/27/2013,W,1032675,721814,1754489
08/28/2013,W,1019457,732138,1751595
08/29/2013,W,1048608,759088,1807696
08/30/2013,W,1025684,740853,1766537
08/31/2013,A,596363,462487,1058850
09/01/2013,U,493648,423770,917418
09/02/2013,U,454573,344582,799155
09/03/2013,W,1089544,761455,1850999
09/04/2013,W,1077803,769975,1847778
09/05/2013,W,1059826,763277,1823103
09/06/2013,W,1067536,786864,1854400
09/07/2013,A,634809,510149,1144958
09/08/2013,U,459104,371781,830885
09/09/2013,W,1052783,752305,1805088
09/10/2013,W,1034136,762582,1796718
09/11/2013,W,1047538,783710,1831248
09/12/2013,W,1050318,812163,1862481
09/13/2013,W,1036536,803298,1839834
09/14/2013,A,632081,504797,1136878
09/15/2013,U,409765,345621,755386
09/16/2013,W,1033555,776155,1809710
09/17/2013,W,1049035,788413,1837448
09/18/2013,W,1023243,783471,1806714
09/19/2013,W,1000885,791208,1792093
09/20/2013,W,1034561,800104,1834665
09/21/2013,A,629564,526128,1155692
09/22/2013,U,445308,368372,813680
09/23/2013,W,1026469,780751,1807220
09/24/2013,W,1041341,805859,1847200
09/25/2013,W,1055790,810826,1866616
09/26/2013,W,1047323,813509,1860832
09/27/2013,W,1034355,797916,1832271
09/28/2013,A,635517,506929,1142446
09/29/2013,U,439655,360040,799695
09/30/2013,W,1007775,765034,1772809
10/01/2013,W,1100251,760127,1860378
10/02/2013,W,1060370,771294,1831664
10/03/2013,W,1073368,776149,1849517
10/04/2013,W,1055644,763663,1819307
10/05/2013,A,606526,457086,1063612
10/06/2013,U,468784,350969,819753
10/07/2013,W,1033503,748714,1782217
10/08/2013,W,1062411,762764,1825175
10/09/2013,W,1056846,774550,1831396
10/10/2013,W,1041043,803786,1844829
10/11/2013,W,1033797,792305,1826102
10/12/2013,A,597479,497092,1094571
10/13/2013,U,433578,528335,961913
10/14/2013,W,836533,678287,1514820
10/15/2013,W,1005851,764848,1770699
10/16/2013,W,1017742,779074,1796816
10/17/2013,W,1025838,789200,1815038
10/18/2013,W,1024958,784891,1809849
10/19/2013,A,599201,498671,1097872
10/20/2013,U,417109,367355,784464
10/21/2013,W,972502,778456,1750958
10/22/2013,W,948098,785501,1733599
10/23/2013,W,993612,797121,1790733
10/24/2013,W,1007402,810665,1818067
10/25/2013,W,986527,797551,1784078
10/26/2013,A,578216,492032,1070248
10/27/2013,U,413217,346467,759684
10/28/2013,W,982644,768974,1751618
10/29/2013,W,976102,790974,1767076
10/30/2013,W,967902,791183,1759085
10/31/2013,W,956055,786574,1742629
11/01/2013,W,937537,783970,1721507
11/02/2013,A,593170,483120,1076290
11/03/2013,U,430036,384737,814773
11/04/2013,W,978017,788454,1766471
11/05/2013,W,982549,795511,1778060
11/06/2013,W,965938,792044,1757982
11/07/2013,W,974582,812279,1786861
11/08/2013,W,974269,808267,1782536
11/09/2013,A,589432,507077,1096509
11/10/2013,U,426989,370923,797912
11/11/2013,W,727925,671720,1399645
11/12/2013,W,884181,770609,1654790
11/13/2013,W,967800,783483,1751283
11/14/2013,W,968420,806089,1774509
11/15/2013,W,972734,803561,1776295
11/16/2013,A,548828,489767,1038595
11/17/2013,U,343928,316525,660453
11/18/2013,W,948312,775101,1723413
11/19/2013,W,972260,790434,1762694
11/20/2013,W,974233,788003,1762236
11/21/2013,W,967167,799283,1766450
11/22/2013,W,955058,797556,1752614
11/23/2013,A,535573,513370,1048943
11/24/2013,U,362949,311868,674817
11/25/2013,W,898537,742488,1641025
11/26/2013,W,913171,768042,1681213
11/27/2013,W,785887,655899,1441786
11/28/2013,U,316200,238112,554312
11/29/2013,W,625605,448939,1074544
11/30/2013,A,594111,419067,1013178
12/01/2013,U,393065,311377,704442
12/02/2013,W,966367,745892,1712259
12/03/2013,W,1011416,772345,1783761
12/04/2013,W,1022579,778031,1800610
12/05/2013,W,956982,782864,1739846
12/06/2013,W,933388,766511,1699899
12/07/2013,A,523861,455354,979215
12/08/2013,U,356936,322820,679756
12/09/2013,W,904306,745781,1650087
12/10/2013,W,884567,726111,1610678
12/11/2013,W,888272,736512,1624784
12/12/2013,W,864926,722404,1587330
12/13/2013,W,930494,760860,1691354
12/14/2013,A,508408,473775,982183
12/15/2013,U,357251,317666,674917
12/16/2013,W,856591,697993,1554584
12/17/2013,W,883958,716650,1600608
12/18/2013,W,900934,719652,1620586
12/19/2013,W,888294,715173,1603467
12/20/2013,W,885107,706214,1591321
12/21/2013,A,513799,421443,935242
12/22/2013,U,374537,310920,685457
12/23/2013,W,691365,545145,1236510
12/24/2013,W,474089,341784,815873
12/25/2013,U,218166,144912,363078
12/26/2013,W,557420,438202,995622
12/27/2013,W,659876,531774,1191650
12/28/2013,A,506219,405004,911223
12/29/2013,U,335610,292169,627779
12/30/2013,W,604796,537971,1142767
12/31/2013,W,595963,565346,1161309
